Time,Angle
14.549,85.09
14.561,86.64
14.571,88.26
14.581,89.82
14.597,91.35
14.605,92.95
14.612,94.49
14.624,95.99
14.633,97.57
14.643,99.10
14.653,100.74
14.665,102.16
14.675,103.66
14.687,105.29
14.696,106.69
14.707,108.33
14.721,109.79
14.761,111.19
14.762,112.80
14.764,114.24
14.766,115.63
14.769,117.23
14.778,118.65
14.849,120.17
14.849,121.61
14.854,123.01
14.856,124.53
14.858,125.95
14.858,127.34
14.858,128.87
15.126,130.26
15.130,131.77
15.155,133.17
15.157,134.53
15.157,136.03
15.157,137.42
15.157,138.76
15.158,166.28
15.160,167.57
15.232,168.99
15.232,170.28
15.232,171.56
15.270,172.97
15.272,174.25
15.273,175.52
15.273,176.92
15.273,178.19
15.273,179.46
15.282,185.14
15.328,186.52
15.328,187.78
15.345,189.16
15.380,190.41
15.382,191.67
15.398,193.04
15.398,194.29
15.399,195.53
15.400,196.90
15.406,198.14
15.408,199.38
15.408,200.74
15.418,201.97
15.428,203.33
15.438,204.57
15.449,205.80
15.463,207.15
15.470,208.38
15.480,209.61
15.490,210.96
15.503,212.19
15.535,213.53
15.542,214.75
15.664,215.97
15.700,217.31
15.713,218.52
15.718,219.86
15.720,221.08
15.720,222.29
15.720,223.62
15.720,224.84
15.722,234.34
15.772,235.65
15.774,236.85
15.775,238.06
15.775,239.37
15.775,240.56
15.775,241.76
15.777,243.06
15.782,244.25
15.784,245.44
15.788,246.74
15.848,247.92
15.848,249.10
15.850,250.41
15.852,251.59
15.855,252.88
15.857,254.07
15.860,255.25
15.870,256.53
16.127,257.71
16.129,259.00
16.129,260.16
16.168,261.33
16.169,262.62
16.169,263.78
16.169,264.93
16.169,266.21
16.212,291.40
16.212,292.49
16.215,293.71
16.218,294.81
16.222,296.01
16.232,297.10
16.244,298.20
16.254,299.39
16.264,300.47
16.275,301.67
16.286,302.75
16.295,303.82
16.305,305.00
16.319,306.08
16.327,307.25
16.338,308.31
16.347,309.38
16.359,310.55
16.368,311.60
16.378,312.66
16.389,313.82
16.399,314.87
16.409,316.01
16.422,317.05
16.436,318.10
16.488,319.22
16.530,320.25
16.600,321.40
16.611,322.41
16.614,323.42
16.616,324.54
16.616,325.56
16.616,326.55
16.616,327.64
16.617,333.26
16.620,334.20
16.624,335.24
16.626,336.17
16.626,337.09
16.634,338.10
16.649,339.01
16.728,339.99
16.729,340.87
16.796,341.75
16.816,342.71
16.816,343.55
16.816,344.48
16.816,345.32
16.816,346.14
16.818,349.88
16.820,350.64
16.824,351.46
16.825,352.18
16.825,352.89
16.830,353.67
16.887,354.37
16.887,355.11
16.891,355.78
16.891,356.44
16.896,357.14
16.898,357.76
16.931,358.38
16.931,359.04
16.935,359.62
16.936,0.25
17.005,0.81
17.006,1.36
17.007,1.88
17.109,2.46
17.110,2.97
17.113,3.51
17.113,4.17
17.113,4.89
17.113,5.74
17.113,6.68
17.113,7.83
17.122,16.70
17.132,17.86
17.142,19.11
17.156,20.24
17.162,21.38
17.173,22.63
17.185,23.76
17.197,24.89
17.206,26.12
17.215,27.19
17.225,28.26
17.235,29.12
17.246,29.81
17.264,30.34
17.267,30.62
17.277,30.73
17.288,30.72
17.321,30.65
17.323,30.53
17.325,30.41
17.332,30.31
17.340,30.24
17.350,30.23
17.362,30.26
17.370,30.34
17.382,30.44
17.393,30.55
17.403,30.65
17.411,30.71
17.422,30.70
17.433,30.65
17.442,30.57
17.457,30.47
17.481,30.40
17.519,30.36
17.526,30.36
17.528,30.40
17.586,30.46
17.588,30.55
17.588,30.64
17.588,30.74
17.589,30.85
17.591,30.93
17.595,31.00
17.600,31.04
17.600,31.06
17.600,31.08
17.608,31.09
17.673,31.09
17.675,31.10
17.676,31.10
17.682,31.09
17.683,31.07
17.686,31.05
17.686,31.03
17.691,31.01
17.744,30.97
17.750,30.95
17.752,30.91
17.755,30.88
17.758,30.84
17.761,30.80
17.763,30.77
17.837,30.72
17.837,30.67
17.839,30.62
17.842,30.56
17.853,30.49
17.853,30.43
17.853,30.37
17.853,30.30
17.859,30.23
17.926,30.16
17.929,30.09
17.930,30.02
17.933,29.93
17.939,29.85
18.043,29.78
18.043,29.68
18.043,29.59
18.043,29.50
18.127,29.40
18.142,29.30
18.143,29.20
18.143,29.10
18.143,29.01
18.143,28.90
18.156,27.23
18.191,27.10
18.192,26.97
18.194,26.82
18.196,26.67
18.199,26.52
18.200,26.37
18.212,26.22
18.251,26.05
18.251,25.90
18.254,25.75
18.256,25.59
18.264,25.43
18.298,25.27
18.299,25.10
18.301,24.93
18.306,24.76
18.315,24.58
18.370,24.41
18.370,24.21
18.382,24.03
18.385,23.86
18.431,23.67
18.431,23.49
18.431,23.31
18.431,23.11
18.483,22.93
18.483,22.75
18.483,22.53
18.483,22.34
18.485,22.15
18.487,21.93
18.493,21.73
18.496,21.53
18.496,21.31
18.501,21.11
18.554,20.88
18.554,20.67
18.554,20.47
18.558,20.24
18.562,20.02
18.563,19.81
18.612,19.57
18.613,19.36
18.614,19.13
18.617,18.89
18.617,18.67
18.626,18.42
18.668,18.19
18.672,17.96
18.678,17.71
18.679,17.47
18.682,17.24
18.689,16.98
18.718,16.74
18.720,16.51
18.722,16.24
18.730,15.99
18.742,15.72
18.779,15.48
18.781,15.22
18.782,14.95
18.787,14.70
18.793,14.44
18.802,14.16
18.837,13.90
18.840,13.62
18.842,13.36
18.847,13.10
18.857,12.80
19.114,12.54
19.116,12.27
19.118,11.97
19.151,11.70
19.154,11.40
19.157,11.13
19.157,10.85
19.157,10.57
19.157,10.26
19.166,3.51
19.198,3.20
19.200,2.85
19.203,2.53
19.206,2.22
19.216,1.87
19.303,1.55
19.303,1.23
19.305,0.87
19.309,0.55
19.309,0.23
19.316,359.87
19.316,359.55
19.316,359.22
19.316,358.86
19.384,358.53
19.384,358.20
19.386,357.84
19.386,357.51
19.386,357.14
19.386,356.80
19.386,356.46
19.396,355.99
19.438,355.62
19.459,355.28
19.508,354.91
19.522,354.57
19.568,354.23
19.568,353.85
19.568,353.51
19.570,353.16
19.572,352.78
19.575,352.43
19.579,352.08
19.579,351.70
19.579,351.35
19.579,351.00
19.589,349.30
19.606,348.95
19.633,348.59
19.635,348.20
19.640,347.84
19.643,347.44
19.651,347.08
19.661,346.69
19.729,346.33
19.827,345.97
19.827,345.57
19.885,345.22
19.885,344.82
19.885,344.46
19.885,344.09
19.885,343.69
19.887,340.28
19.992,339.91
19.994,339.54
20.055,339.13
20.055,338.77
20.055,338.40
20.055,337.99
20.055,334.11
20.057,333.74
20.062,333.34
20.063,332.96
20.063,332.59
20.063,332.17
20.068,331.80
20.078,331.43
20.139,331.02
20.139,330.64
20.609,330.23
20.613,329.87
20.631,329.49
20.631,329.08
20.631,328.71
20.631,328.34
20.631,327.93
